C1_B,C2_B,C3_B,C4_B,,C1_G,C2_G,C3_G,C4_G,C1_BG,C4_BG,DropoutRate,TOT_6_10_15,Enrolled_primary,P_Enrollment_Rate,P_URB_POP,OVERALL_LIT_Rate,FEMALE_LIT,SCH1,SCH2,SCH3,SCH6,Total_schools_withPrimary,SCOMP1,SCOMP2,SCOMP3,SCOMP6,Schools_with_computers,Percent_schools_with_computers,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL6,Schools_with_boys_toilets,Percent_schools_with_boys_toilet,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL6,Schools_with_girls_toilets,Percent_schools_with_girls_toilet,SPLAY1,SPLAY2,SPLAY3,SPLAY6,Schools_with_playground,Percent_schools_with_playground,SWAT1,SWAT2,SWAT3,SWAT6,Schools_with_drinking_water,Percent_schools_with_drinking_water,SELE1,SELE2,SELE3,SELE6,Schools_with_electricity,Percent_schools_with_electricity,ROAD1,ROAD2,ROAD3,ROAD6,Schools_with_Roads,Percent_schools_with_Roads,CLS1,CLS2,CLS3,CLS6,Number of Classrooms,TOTCLMJ1G,TOTCLMJ2G,TOTCLMJ3G,TOTCLMJ6G,Classrooms_requiring_major repair,Percent_classrooms_requiring_major repair,STCH1,STCH2,STCH3,STCH6,Total_sinle_teacher_schools,Percent_single_teacher_schools
12215,12415,12380,12569,-2.898076136,11310,11223,11094,11250,23525,23819,-1.249734325,109523,94456,86.24307223,16.23,78.96,70.44,970,577,9,35,1591,62,129,9,20,220,13.82778127,968,573,9,34,1584,99.56002514,969,577,9,35,1590,99.93714645,152,164,8,20,344,21.62162162,970,577,9,35,1591,100,127,217,9,28,381,23.94720302,660,417,9,34,1120,70.39597737,2941,3499,232,355,7027,702,767,4,44,1517,21.58815995,9,0,0,0,9,0.565681961
7445,7775,8216,8404,-12.88112827,6636,7152,6946,6908,14081,15312,-8.742276827,77317,59482,76.93262801,8.29,79.17,71.08,774,381,0,42,1197,38,95,0,20,153,12.78195489,665,350,0,38,1053,87.96992481,695,370,0,42,1107,92.48120301,154,132,0,18,304,25.3968254,724,369,0,42,1135,94.82038429,138,231,0,29,398,33.24979114,657,354,0,39,1050,87.71929825,2290,2465,0,260,5015,349,398,0,12,759,15.13459621,11,0,0,0,11,0.918964077
19577,19680,19642,20005,-2.186238954,17702,18078,17727,18088,37279,38093,-2.183534966,167936,150499,89.61687786,48.11,87.51,82.06,1050,695,25,71,1841,69,243,23,47,382,20.74959261,1027,682,25,69,1803,97.9359044,1029,675,25,65,1794,97.44703965,252,331,23,52,658,35.74144487,1041,694,25,71,1831,99.45681695,298,477,24,58,857,46.55078762,961,653,24,68,1706,92.66702879,3571,5009,723,942,10245,402,267,0,13,682,6.656905808,9,0,0,0,9,0.488864747
13479,13263,13450,13779,-2.225684398,12318,12553,12469,12780,25797,26559,-2.953831841,122397,104091,85.04375107,15.63,85.37,78.67,1316,659,11,27,2013,24,131,3,16,174,8.643815201,1288,658,5,26,1977,98.21162444,1286,658,6,27,1977,98.21162444,346,260,3,21,630,31.29657228,1316,659,11,27,2013,100,250,338,4,22,614,30.5017387,1198,621,4,26,1849,91.85295579,3576,3482,102,240,7400,589,530,0,13,1132,15.2972973,25,0,0,0,25,1.241927471
30552,32007,31785,33168,-8.562450903,27786,29437,28917,29354,58338,62522,-7.171997669,302724,243006,80.27312007,21.78,71.88,61.84,2409,1164,9,177,3759,67,224,7,70,368,9.789837723,2386,1151,9,174,3720,98.96249002,2386,1160,9,175,3730,99.22851822,541,437,8,92,1078,28.67783985,2409,1164,9,177,3759,100,601,660,9,128,1398,37.19074222,2231,1117,9,172,3529,93.88135142,7451,7941,239,1459,17090,857,829,0,92,1778,10.40374488,33,6,0,0,39,1.037509976
7179,7597,7280,7412,-3.245577378,7046,7253,6824,7026,14225,14438,-1.497363796,63681,57617,90.47753647,12.25,54.29,43.59,876,503,4,101,1484,16,62,4,43,125,8.423180593,871,485,3,93,1452,97.84366577,834,483,4,96,1417,95.4851752,170,159,2,47,378,25.47169811,876,503,4,101,1484,100,54,145,4,59,262,17.65498652,761,472,4,98,1335,89.95956873,1843,2361,48,593,4845,259,303,0,83,645,13.3126935,34,5,0,0,39,2.628032345
10185,10270,9896,9770,4.074619539,9767,9412,9420,9847,19952,19617,1.679029671,78912,78567,99.56280414,9.86,65.12,52.46,1229,711,1,78,2019,28,104,1,28,161,7.974244676,1229,706,1,73,2009,99.5047053,1227,710,1,78,2016,99.85141159,172,140,1,23,336,16.64190193,1229,711,1,78,2019,100,41,204,1,33,279,13.81872214,939,615,1,71,1626,80.53491828,2991,3481,12,500,6984,708,666,0,76,1450,20.76174112,43,0,0,0,43,2.129767211
4324,4191,4180,4871,-12.65032377,4063,4085,4109,4899,8387,9770,-16.48980565,45217,34722,76.78970299,4.65,83.25,76.49,532,273,1,15,821,27,75,1,7,110,13.39829476,530,273,1,14,818,99.63459196,530,273,1,15,819,99.75639464,117,62,1,5,185,22.53349574,532,273,1,15,821,100,120,135,1,9,265,32.27771011,447,249,1,14,711,86.60170524,1298,1379,14,70,2761,213,197,1,9,420,15.21187975,5,0,0,0,5,0.609013398
5227,5439,5329,5468,-4.61067534,5025,5173,5196,5106,10252,10574,-3.140850566,54366,41963,77.18610897,7.66,74.42,63.63,606,332,0,25,963,18,75,0,15,108,11.21495327,447,277,0,25,749,77.77777778,554,322,0,25,901,93.56178609,50,48,0,8,106,11.00726895,584,330,0,25,939,97.50778816,54,146,0,22,222,23.0529595,579,328,0,24,931,96.67705088,1449,1770,0,181,3400,310,311,0,13,634,18.64705882,31,0,0,0,31,3.219106957
16140,16487,16944,18486,-14.53531599,15350,15859,16650,17390,31490,35876,-13.92823118,157698,133306,84.53246078,11.96,65.5,53.77,1333,840,7,94,2274,23,90,7,43,163,7.167985928,1314,828,7,92,2241,98.54881266,1317,838,7,94,2256,99.20844327,108,135,7,33,283,12.44503078,1333,840,7,94,2274,100,98,217,7,49,371,16.31486368,1242,794,7,88,2131,93.71152155,3372,4337,68,559,8336,680,619,0,24,1323,15.87092131,105,2,0,0,107,4.705364996
4373,7182,7526,8059,-84.28996113,4361,7196,7374,7711,8734,15770,-80.55873597,64906,53782,82.86136875,5.61,58.2,45.21,593,421,1,39,1054,6,79,1,22,108,10.24667932,590,415,1,33,1039,98.57685009,592,421,1,39,1053,99.90512334,51,64,1,10,126,11.9544592,593,421,1,39,1054,100,26,113,1,24,164,15.5597723,535,410,1,37,983,93.26375712,1547,2270,16,201,4034,225,291,0,15,531,13.16311353,5,0,0,0,5,0.474383302
16269,17609,17759,18824,-15.70471449,15228,17001,16729,18257,31497,37081,-17.72867257,162870,137676,84.53122122,7.75,60.22,47.27,1657,684,5,113,2459,32,99,4,38,173,7.035380236,1653,681,5,105,2444,99.38999593,1646,672,5,105,2428,98.73932493,142,117,3,30,292,11.87474583,1657,684,5,113,2459,100,97,195,4,62,358,14.55876373,1506,662,4,109,2281,92.76128508,4317,3836,58,619,8830,977,743,10,96,1826,20.6795017,270,6,0,0,276,11.22407483
12685,13998,13137,13040,-2.798581001,11499,12765,11445,12138,24184,25178,-4.110155475,112714,100707,89.34737477,15.36,50.88,39.87,1514,618,6,121,2259,62,98,6,49,215,9.517485613,1509,614,5,115,2243,99.291722,1513,616,5,121,2255,99.8229305,111,90,6,30,237,10.49136786,1505,618,6,121,2250,99.60159363,123,181,5,62,371,16.4231961,1225,579,6,117,1927,85.30323152,3520,3000,62,701,7283,469,347,4,52,872,11.97308801,439,15,0,0,454,20.09738822
15811,16527,15449,16698,-5.610018342,15295,16156,15145,15997,31106,32695,-5.108339227,152347,127078,83.41352308,7.2,48.2,37.22,1228,588,1,113,1930,11,44,1,38,94,4.870466321,1199,573,1,106,1879,97.35751295,1203,584,1,113,1901,98.49740933,241,159,1,42,443,22.95336788,1129,582,1,111,1823,94.45595855,46,107,1,51,205,10.62176166,1087,546,1,108,1742,90.25906736,2985,3048,16,714,6763,565,534,0,107,1206,17.83232293,43,3,0,0,46,2.383419689
18015,18075,17796,17486,2.936441854,17809,18022,17493,15832,35824,33318,6.995310406,165517,140528,84.90245715,16.37,49.87,38.92,1695,810,6,162,2673,105,115,5,56,281,10.51253273,1640,799,6,154,2599,97.23157501,1653,801,6,160,2620,98.01720913,161,109,6,39,315,11.78451178,1695,810,6,162,2673,100,113,147,6,68,334,12.49532361,907,637,6,111,1661,62.1399177,4056,3544,104,947,8651,722,619,0,113,1454,16.80730551,364,10,0,0,374,13.99176955
10108,9901,9631,10189,-0.801345469,9435,9199,8761,8851,19543,19040,2.573811595,81077,76075,93.83055614,7.97,49.49,38.95,883,409,0,71,1363,22,61,0,17,100,7.336757153,669,266,0,68,1003,73.58767425,799,366,0,69,1234,90.53558327,136,125,0,25,286,20.98312546,830,401,0,69,1300,95.37784299,101,169,0,49,319,23.40425532,659,350,0,62,1071,78.57666911,1903,1977,0,428,4308,417,357,0,64,838,19.45218199,114,0,0,0,114,8.363903155
6850,7131,7012,7536,-10.01459854,6571,6691,6530,7163,13421,14699,-9.522390284,71343,55484,77.77076938,31.19,71.41,61.01,993,82,62,13,1150,22,23,46,4,95,8.260869565,979,82,62,13,1136,98.7826087,984,81,62,12,1139,99.04347826,450,70,59,13,592,51.47826087,992,81,62,13,1148,99.82608696,507,75,62,13,657,57.13043478,869,82,62,13,1026,89.2173913,2952,674,680,115,4421,389,7,15,3,414,9.364397195,72,0,0,0,72,6.260869565
10079,9423,9654,9698,3.780136918,9511,8811,8792,9230,19590,18928,3.37927514,287025,75198,26.19911158,10.38,61.16,50.88,1419,87,29,17,1552,61,36,26,14,137,8.827319588,1390,85,29,17,1521,98.00257732,1391,86,29,17,1523,98.1314433,1014,75,29,17,1135,73.1314433,1418,86,29,17,1550,99.87113402,557,66,29,17,669,43.1056701,1264,85,29,17,1395,89.88402062,3876,674,359,161,5070,621,0,4,0,625,12.32741617,30,0,0,0,30,1.932989691
10217,9695,8927,9372,8.27052951,9811,9108,8629,8957,20028,18329,8.483123627,90174,74716,82.85758644,8.92,68.6,59.05,1806,56,11,25,1898,35,18,9,13,75,3.951527924,1781,56,10,25,1872,98.63013699,1777,56,11,24,1868,98.41938883,1318,48,9,22,1397,73.60379347,1805,56,11,25,1897,99.94731296,254,36,10,23,323,17.01791359,1447,54,10,25,1536,80.92729189,4928,500,104,266,5798,711,1,2,0,714,12.31459124,68,0,0,0,68,3.582718651
14631,14409,14203,15247,-4.210238535,13786,13830,13538,14639,28417,29886,-5.169440828,143806,114283,79.47025854,16.49,73.7,63.25,2056,139,61,37,2293,48,57,49,22,176,7.675534235,2023,130,61,37,2251,98.16833842,2041,139,60,37,2277,99.30222416,761,112,58,31,962,41.95377235,2056,139,61,37,2293,100,1857,134,61,36,2088,91.05974706,1810,129,61,35,2035,88.74836459,5728,1091,739,301,7859,1015,8,0,0,1023,13.01692327,37,0,0,0,37,1.613606629
12923,12309,12412,12893,0.232144239,12162,11963,11633,12529,25085,25422,-1.34343233,126607,98824,78.05571572,36.98,73.22,62.26,1549,107,71,27,1754,49,51,48,19,167,9.521094641,1535,105,71,27,1738,99.08779932,1539,104,71,27,1741,99.25883694,730,80,63,22,895,51.02622577,1548,104,71,27,1750,99.77194983,610,96,71,25,802,45.72405929,1301,101,68,25,1495,85.23375143,4674,799,850,234,6557,713,5,3,6,727,11.08738752,160,1,0,0,161,9.179019384
20001,19262,19396,20176,-0.874956252,18610,18244,18392,19319,38611,39495,-2.289502991,169328,153400,90.59340452,13.9,73.7,61.72,1619,248,127,33,2027,36,79,77,15,207,10.21213616,1585,248,127,33,1993,98.3226443,1578,248,127,33,1986,97.97730636,617,185,105,24,931,45.92994573,1619,248,127,33,2027,100,1324,212,123,31,1690,83.37444499,1534,241,126,32,1933,95.36260483,5786,1819,1182,256,9043,782,7,4,0,793,8.769213756,43,6,0,2,51,2.516033547
24243,23343,23038,25043,-3.299921627,23271,21972,22029,23967,47514,49010,-3.148545692,300546,186906,62.18881635,25.5,71.59,60.12,1794,273,113,46,2226,70,121,77,29,297,13.34231806,1740,264,113,46,2163,97.16981132,1742,273,113,46,2174,97.66397125,992,200,101,39,1332,59.83827493,1794,271,113,46,2224,99.91015274,1158,249,112,43,1562,70.17070979,1691,262,110,45,2108,94.69901168,6799,2115,869,313,10096,663,16,0,0,679,6.725435816,61,1,0,0,62,2.785265049
10485,10208,9863,10454,0.295660467,10348,9892,9805,9985,20833,20439,1.89123026,103691,81040,78.15528831,10.62,61.95,48.94,1063,54,6,9,1132,49,34,6,6,95,8.392226148,1055,53,6,9,1123,99.204947,1055,53,6,9,1123,99.204947,611,43,6,8,668,59.01060071,1059,54,6,9,1128,99.64664311,799,53,6,9,867,76.59010601,941,52,6,8,1007,88.95759717,3456,475,96,84,4111,446,13,0,0,459,11.16516663,62,0,0,0,62,5.477031802
15700,15329,14926,15524,1.121019108,15186,14947,14669,15478,30886,31002,-0.375574694,151916,121759,80.14889808,17.73,76.97,66.98,1919,142,49,47,2157,37,45,43,28,153,7.093184979,1894,136,49,47,2126,98.56281873,1903,138,49,47,2137,99.07278628,947,109,41,38,1135,52.61937877,1917,140,49,47,2153,99.81455726,1632,131,49,45,1857,86.09179416,1696,140,47,44,1927,89.33704219,6399,1079,578,415,8471,575,10,0,0,585,6.905914296,97,0,0,0,97,4.496986555
15671,15367,15269,15733,-0.39563525,14605,14845,14356,14828,30276,30561,-0.941339675,310605,120674,38.85127413,38.41,79.69,70.51,719,195,125,36,1075,46,107,111,26,290,26.97674419,708,195,125,36,1064,98.97674419,713,194,125,36,1068,99.34883721,419,144,113,29,705,65.58139535,715,193,125,36,1069,99.44186047,705,193,125,35,1058,98.41860465,715,194,125,36,1070,99.53488372,3482,1546,1830,321,7179,297,4,2,0,303,4.220643544,21,1,0,0,22,2.046511628
24662,24343,23971,24307,1.43946152,22744,22838,22508,22617,47406,46924,1.016748935,423006,187990,44.44145,36.49,76.43,66.21,989,334,192,85,1600,112,203,173,71,559,34.9375,952,320,190,85,1547,96.6875,972,331,191,85,1579,98.6875,865,264,166,68,1363,85.1875,989,333,192,85,1599,99.9375,979,334,192,84,1589,99.3125,964,324,191,84,1563,97.6875,5415,2821,2437,830,11503,277,2,3,0,282,2.451534382,21,0,0,0,21,1.3125
10330,10547,10643,11056,-7.028073572,10180,10119,10201,10720,20510,21776,-6.172598732,97201,83796,86.20898962,11.64,71.54,60.37,1373,76,24,14,1487,35,33,21,12,101,6.792199059,1337,70,24,14,1445,97.17552118,1348,76,24,14,1462,98.31876261,857,68,20,12,957,64.35776732,1368,74,24,14,1480,99.52925353,1259,67,24,14,1364,91.72831204,1338,76,24,14,1452,97.64626765,4198,675,258,122,5253,776,6,1,0,783,14.90576813,70,1,0,0,71,4.77471419
7605,7195,6831,7469,1.788297173,7383,6963,6905,7011,14988,14480,3.389378169,73423,57362,78.12538305,18.66,78.95,69.24,948,67,32,18,1065,61,35,29,15,140,13.14553991,926,67,32,17,1042,97.84037559,939,67,32,18,1056,99.15492958,441,54,31,12,538,50.51643192,945,66,32,18,1061,99.62441315,916,66,32,18,1032,96.90140845,849,66,32,18,965,90.61032864,3446,618,349,160,4573,670,12,3,0,685,14.97922589,23,0,0,0,23,2.159624413
7324,7127,7247,7450,-1.720371382,6946,6851,6884,7115,14270,14565,-2.067274001,74581,56944,76.35188587,10.25,70.97,61.08,1637,60,14,20,1731,37,24,13,12,86,4.968226459,1543,54,14,19,1630,94.16522241,1552,56,14,19,1641,94.80069324,726,37,13,16,792,45.75389948,1619,59,14,20,1712,98.90236857,1267,52,13,19,1351,78.04737146,1321,58,14,19,1412,81.57134604,5033,474,169,174,5850,793,3,2,0,798,13.64102564,44,0,0,0,44,2.541883304
9936,8882,8870,9095,8.464170692,9270,8650,8391,8529,19206,17624,8.237009268,158302,71623,45.2445326,13.7,54.94,44.49,1647,36,25,8,1716,42,17,24,5,88,5.128205128,1604,33,24,8,1669,97.26107226,1595,34,25,8,1662,96.85314685,496,19,22,7,544,31.7016317,1643,33,25,8,1709,99.59207459,437,24,25,8,494,28.78787879,1365,36,25,8,1434,83.56643357,4798,212,349,89,5448,461,16,4,0,481,8.828928047,228,0,0,0,228,13.28671329
4473,3893,3504,3168,29.1750503,3900,3303,3042,2811,8373,5979,28.59190254,61961,28094,45.34142444,18.04,42.67,32.88,610,46,7,5,668,18,22,6,5,51,7.634730539,577,36,7,5,625,93.56287425,584,32,7,5,628,94.01197605,78,16,6,5,105,15.71856287,584,46,7,5,642,96.10778443,84,45,7,5,141,21.10778443,413,45,7,5,470,70.35928144,1908,433,85,79,2505,385,14,0,0,399,15.92814371,67,0,0,0,67,10.02994012
6929,6287,6025,6140,11.38692452,7103,6381,5807,6272,14032,12412,11.54503991,,50944,,,,,1239,25,4,5,1273,11,9,4,2,26,2.042419482,1216,25,4,5,1250,98.1932443,1214,25,4,5,1248,98.03613511,983,20,4,5,1012,79.49725059,1237,22,4,5,1268,99.60722702,328,19,4,5,356,27.96543598,964,24,4,5,997,78.31893166,3636,180,46,43,3905,591,5,0,0,596,15.26248399,107,0,0,0,107,8.405341712
2509,2360,2212,1803,28.13870068,1869,1783,1612,1796,4378,3599,17.79351302,18150,15944,87.84573003,,,,435,17,2,4,458,8,12,2,2,24,5.240174672,418,14,2,4,438,95.63318777,410,14,2,4,430,93.88646288,191,11,2,3,207,45.19650655,435,16,2,3,456,99.56331878,66,11,2,4,83,18.12227074,152,16,2,4,174,37.99126638,1126,119,31,49,1325,139,7,0,0,146,11.01886792,71,0,0,0,71,15.50218341
9160,9348,9047,9626,-5.087336245,8530,9194,8865,9772,17690,19398,-9.655172414,,73542,,,,,694,54,21,22,791,18,11,14,14,57,7.206068268,688,50,21,22,781,98.7357775,692,54,21,22,789,99.7471555,323,39,19,18,399,50.44247788,694,53,21,22,790,99.87357775,370,49,21,18,458,57.90139064,615,50,21,21,707,89.38053097,2648,391,189,197,3425,434,7,0,1,442,12.90510949,38,2,0,0,40,5.056890013
5082,4690,3813,3513,30.87367178,4093,3555,2909,2710,9175,6223,32.17438692,33380,30365,90.9676453,,,,793,77,0,4,874,22,46,0,4,72,8.23798627,473,49,0,4,526,60.18306636,509,54,0,4,567,64.87414188,99,44,0,3,146,16.70480549,613,77,0,4,694,79.40503432,168,62,0,4,234,26.77345538,458,69,0,4,531,60.75514874,1561,685,0,42,2288,317,26,0,0,343,14.99125874,224,0,0,0,224,25.62929062
3850,3359,2990,2810,27.01298701,2980,2869,2378,2365,6830,5175,24.23133236,,23601,,,,,701,46,1,3,751,12,22,1,2,37,4.926764314,679,32,1,3,715,95.20639148,663,28,1,3,695,92.54327563,73,20,1,2,96,12.78295606,644,45,1,3,693,92.27696405,125,36,1,3,165,21.97070573,471,43,1,3,518,68.9747004,1568,449,14,30,2061,526,23,0,0,549,26.63755459,193,2,0,0,195,25.96537949
6468,6586,6446,6925,-7.065553494,6505,6518,6445,6933,12973,13858,-6.821860788,,52826,,,,,868,65,19,11,963,22,24,14,9,69,7.165109034,854,65,19,11,949,98.54620976,860,64,19,11,954,99.06542056,643,53,19,8,723,75.07788162,867,64,19,11,961,99.79231568,849,62,19,11,941,97.71547248,841,65,19,11,936,97.19626168,3054,519,189,80,3842,364,0,0,0,364,9.474232171,21,0,0,0,21,2.180685358
9557,9777,9134,9623,-0.690593282,9436,9724,9026,9497,18993,19120,-0.668667404,,75774,,,,,796,52,13,4,865,20,33,13,4,70,8.092485549,789,52,13,4,858,99.19075145,790,51,13,4,858,99.19075145,198,36,8,1,243,28.09248555,792,51,13,4,860,99.42196532,777,52,13,4,846,97.80346821,706,50,13,4,773,89.36416185,2993,426,193,36,3648,395,4,0,0,399,10.9375,58,0,0,0,58,6.705202312
15229,15378,14982,16020,-5.194037691,15314,15012,14815,15719,30543,31739,-3.915790852,,122469,,,,,1250,125,42,14,1431,27,48,31,10,116,8.106219427,1231,121,42,14,1408,98.39273235,1240,124,42,14,1420,99.23130678,450,87,30,11,578,40.39133473,1249,125,40,14,1428,99.79035639,988,118,42,13,1161,81.13207547,1095,115,41,13,1264,88.32983927,5194,939,425,140,6698,708,4,0,0,712,10.63003882,23,0,0,0,23,1.607267645
6223,5797,5810,6266,-0.690985055,6056,5718,5792,6243,12279,12509,-1.873116703,,47905,,,,,1015,30,4,3,1052,24,8,4,2,38,3.6121673,994,29,4,3,1030,97.90874525,1002,30,4,3,1039,98.76425856,785,25,4,2,816,77.56653992,1013,30,4,3,1050,99.80988593,727,29,4,3,763,72.52851711,925,29,4,3,961,91.34980989,3298,253,43,37,3631,322,8,0,0,330,9.088405398,33,0,0,0,33,3.136882129
10394,10100,9403,9387,9.688281701,9843,9654,9127,8829,20237,18216,9.986658101,,76737,,,,,1444,58,4,12,1518,56,15,1,3,75,4.940711462,1425,55,4,12,1496,98.55072464,1435,58,4,12,1509,99.40711462,535,39,3,11,588,38.73517787,1444,57,4,12,1517,99.93412385,210,43,4,10,267,17.58893281,1167,55,4,12,1238,81.55467721,3860,439,32,103,4434,582,7,0,0,589,13.28371673,77,0,0,0,77,5.072463768
10266,10090,9428,9667,5.834794467,9612,9372,9149,9372,19878,19039,4.220746554,,76956,,,,,1450,107,24,18,1599,13,21,16,5,55,3.439649781,1407,84,24,18,1533,95.87242026,1429,106,24,18,1577,98.62414009,646,68,19,14,747,46.71669794,1449,106,24,18,1597,99.87492183,287,70,24,15,396,24.76547842,1263,100,24,18,1405,87.86741714,3873,757,278,158,5066,615,15,2,2,634,12.51480458,51,0,0,0,51,3.189493433
8997,9202,9888,9975,-10.8702901,8040,8543,8957,8828,17037,18803,-10.36567471,85786,72430,84.43102604,15.6,58.02,44.45,936,137,12,17,1102,23,58,8,12,101,9.165154265,874,137,12,17,1040,94.3738657,893,137,12,17,1059,96.09800363,576,117,12,17,722,65.51724138,936,137,12,17,1102,100,83,118,11,17,229,20.78039927,865,137,12,17,1031,93.55716878,3051,1103,165,208,4527,440,1,8,0,449,9.918268169,143,5,0,0,148,13.43012704
25384,25419,24736,25861,-1.879136464,21028,21471,20996,20756,46412,46617,-0.441696113,224714,185651,82.6165704,23.9,72.07,57.64,2183,440,61,79,2763,73,119,46,49,287,10.38726022,2078,439,61,79,2657,96.1635903,2089,440,61,79,2669,96.59790083,1974,398,56,68,2496,90.33659066,2061,438,61,79,2639,95.5121245,260,424,56,76,816,29.53311618,1975,415,60,77,2527,91.45855954,8880,4022,460,627,13989,183,5,0,1,189,1.351061548,453,77,2,6,538,19.47158885
21007,20405,22247,22706,-8.087780264,18055,17726,18960,18973,39062,41679,-6.699605755,182201,160079,87.858464,25.4,76.59,63.96,1806,703,79,57,2645,27,334,57,34,452,17.08884688,1642,700,79,57,2478,93.68620038,1658,701,79,57,2495,94.3289225,1249,495,52,42,1838,69.48960302,1682,697,79,57,2515,95.08506616,80,622,63,51,816,30.85066163,1527,671,77,54,2329,88.05293006,5758,4901,550,423,11632,618,15,0,4,637,5.476272352,282,76,3,3,364,13.76181474
26789,25662,24997,25649,4.255477995,21433,20950,20630,20249,48222,45898,4.819377048,192313,186359,96.90400545,62.7,77.93,68.29,1559,747,217,176,2699,108,597,203,164,1072,39.71841423,1482,747,215,176,2620,97.07299,1498,747,217,176,2638,97.73990367,1525,740,209,172,2646,98.03630974,1559,747,217,176,2699,100,396,713,214,172,1495,55.39088551,1303,727,217,175,2422,89.73693961,6630,6609,2529,1709,17477,369,13,4,0,386,2.20861704,36,1,0,0,37,1.370878103
8321,8829,8965,9485,-13.98870328,6954,7511,7606,7761,15275,17246,-12.90343699,81316,65432,80.46632889,23.2,73.5,60.21,915,159,33,31,1138,9,94,28,28,159,13.97188049,822,159,33,31,1045,91.82776801,888,159,33,31,1111,97.62741652,914,143,33,31,1121,98.50615114,903,158,33,31,1125,98.85764499,137,148,32,28,345,30.31634446,835,157,33,31,1056,92.7943761,3569,1152,334,283,5338,356,3,0,0,359,6.725365305,64,2,0,0,66,5.799648506
22265,23342,24219,24814,-11.44846171,19209,20565,21317,21262,41474,46076,-11.09610841,211411,176993,83.7198632,17.1,63.73,49.47,2363,321,64,50,2798,66,177,62,45,350,12.50893495,2192,321,64,50,2627,93.88849178,2265,321,64,49,2699,96.4617584,1408,243,59,47,1757,62.79485347,2335,321,64,50,2770,98.9992852,116,287,63,49,515,18.40600429,2029,300,62,50,2441,87.24088635,8049,2364,577,432,11422,594,12,0,1,607,5.314305726,290,1,0,0,291,10.40028592
16570,17459,17130,17744,-7.085093543,14517,15377,15473,16106,31087,33850,-8.887959597,155961,130376,83.59525779,25.2,65.1,52.53,1697,335,47,51,2130,31,183,46,44,304,14.27230047,1664,335,47,51,2097,98.45070423,1672,335,47,51,2105,98.82629108,1061,267,45,48,1421,66.71361502,1520,335,47,51,1953,91.69014085,84,288,47,49,468,21.97183099,1544,326,47,51,1968,92.3943662,5250,2838,538,455,9081,486,15,0,0,501,5.517013545,128,0,0,0,128,6.009389671
18666,20002,20901,22974,-23.07939569,15277,16801,17752,18709,33943,41683,-22.80293433,171373,151082,88.15974512,17.3,62.57,50.71,1816,217,18,34,2085,24,85,14,19,142,6.810551559,1727,216,18,34,1995,95.68345324,1722,217,18,34,1991,95.49160671,733,131,18,33,915,43.88489209,1816,217,18,34,2085,100,72,155,15,31,273,13.09352518,1682,210,16,34,1942,93.14148681,5299,1682,178,270,7429,358,0,0,0,358,4.818952753,145,1,0,0,146,7.002398082
22719,23982,25494,26684,-17.45235266,20068,21061,22145,23018,42787,49702,-16.16145091,209381,185171,88.43734627,22.6,64.9,54.34,2097,452,70,71,2690,52,239,59,51,401,14.9070632,1984,452,70,71,2577,95.79925651,2047,452,70,71,2640,98.14126394,925,391,68,68,1452,53.97769517,2094,449,70,71,2684,99.77695167,137,417,69,71,694,25.79925651,1900,444,69,71,2484,92.34200743,8068,3790,784,604,13246,519,10,5,0,534,4.031405707,123,0,0,0,123,4.572490706
12775,13773,13636,14027,-9.800391389,11735,12653,12396,12284,24510,26311,-7.348021216,120614,103279,85.62770491,12.3,66.08,55.55,1688,272,28,23,2011,75,101,20,16,212,10.5420189,1615,272,28,23,1938,96.36996519,1626,272,28,23,1949,96.91695674,672,203,28,18,921,45.79811039,1636,272,28,23,1959,97.41422178,135,197,28,21,381,18.94579811,1262,260,27,21,1570,78.07061164,5407,1904,380,186,7877,709,11,0,1,721,9.153230925,182,7,0,0,189,9.398309299
26748,27304,26941,27705,-3.577837595,25323,25765,25328,26001,52071,53706,-3.139943539,260186,211115,81.14003059,29.8,77.52,67.71,2341,386,78,69,2874,64,195,64,55,378,13.15240084,2169,384,77,69,2699,93.91092554,2194,386,78,69,2727,94.88517745,2202,372,77,68,2719,94.60681976,2226,385,78,69,2758,95.9638135,172,340,77,65,654,22.75574113,2090,386,78,69,2623,91.26652749,8472,3270,954,676,13372,973,16,0,0,989,7.396051451,311,17,0,0,328,11.41266527
14395,14401,14791,15281,-6.154914901,13219,13386,13384,13818,27614,29099,-5.37770696,141600,112675,79.57274011,19.8,70.92,59.9,1574,158,17,20,1769,35,42,15,16,108,6.105144149,1408,155,17,20,1600,90.44657999,1386,154,17,20,1577,89.1464104,1108,145,17,19,1289,72.866026,1428,158,17,20,1623,91.74674958,100,143,17,20,280,15.8281515,1271,155,16,20,1462,82.64556246,5344,1283,279,231,7137,668,6,0,0,674,9.44374387,156,0,0,0,156,8.818541549
